epoch;acc;loss;val_acc;val_loss
0;0.2705263158522154;2.6438414232354415;0.18210526325200732;2.368784539072137
1;0.43657894736842107;1.6597769027007254;0.2557894737783231;2.139431993584884
2;0.5131578947368421;1.4193871001193399;0.24736842114674418;2.030995747415643
3;0.5481578948623256;1.2903543708198948;0.13684210535727048;2.4118374593634355
4;0.5786842105890575;1.1911463428798474;0.2873684213035985;2.048734146670291
5;0.6347368421052632;1.0685887432098389;0.21473684197977969;2.276477263099269
6;0.6497368422307466;0.9953088811824197;0.1757894738724357;3.1012332118184944
7;0.677368421178115;0.9258075284957886;0.21368421065179924;2.2477796368849905
8;0.6944736842105264;0.8518503475189209;0.2210526314534639;2.430730966768767
9;0.715;0.7988477095804717;0.27052631572673197;2.2425215236764204
10;0.7357894736842105;0.7462517757164805;0.19263157910422274;2.455620403289795
11;0.7473684209271482;0.6982486719834177;0.16315789461135866;2.844432390112626
12;0.7547368419797797;0.67063266703957;0.18947368424189717;2.9317806770927026
13;0.7694736843360098;0.6247442013338993;0.2684210525688372;1.9862339017265722
14;0.7710526317044308;0.6097238044989737;0.36421052662949815;1.721792388715242
15;0.7881578946113587;0.5694237153781088;0.30000000015685435;1.9289222807633248
16;0.8107894736842105;0.5161532713237562;0.30421052644127294;2.1814287110378867
17;0.8215789473684211;0.4814693555079008;0.16842105269432067;2.869284718664069
18;0.8355263157894737;0.444288603318365;0.2557894738410649;2.483153022966887
19;0.8276315790728519;0.4543033336965661;0.4252631582711872;1.5268326646403263
20;0.8373684210526315;0.42333726029647023;0.2126315791355936;2.752020263671875
21;0.8378947369675888;0.4200653755037408;0.33263157882188493;1.9934133000122873
22;0.865;0.3603910121792241;0.25473684235623006;2.3667841948960957
23;0.8628947368421053;0.3594040195565475;0.2715789475252754;2.136335425125925
24;0.8681578948623255;0.34708790051309685;0.2578947367166218;2.4258103134757594
25;0.8734210525060955;0.3208716417300074;0.24947368427326805;3.2397298165371544
26;0.8818421051376745;0.30917130335381154;0.2789473685151652;2.4244517035233346
27;0.8815789474939045;0.30978925218707637;0.34631578934820073;2.1533002143157156
28;0.8776315788218849;0.3216904166497682;0.4199999999372583;2.0064944746619777
29;0.8847368421052632;0.308066306302422;0.42105263157894735;1.758692276854264
30;0.9042105263157895;0.26985764704252546;0.32210526334611994;2.4840581040633354
31;0.8939473682955692;0.2757553206933172;0.32315789461135863;2.4110530145544753
32;0.896578947368421;0.2655212009580512;0.25263157910422274;2.6707035471263683
33;0.9063157894736842;0.24900565125440297;0.3926315788846267;1.992268664460433
34;0.9097368422307466;0.23549206943888412;0.4031578947368421;1.7926874318875765
35;0.9102631580202203;0.23687676247797515;0.4378947371558139;1.7929198744422512
36;0.9089473682955692;0.23907209333620574;0.5231578944858751;1.4383286104704205
37;0.9094736843360097;0.22986735237272163;0.37052631572673195;2.0784859130257054
38;0.9026315790728519;0.26836484520058884;0.3463157894109425;2.255618828723305
39;0.9107894735587271;0.24197918396247062;0.4915789473056793;1.4885930262113873
40;0.9126315790728519;0.22743594056681582;0.41368421052631577;1.908513805740758
41;0.9231578946113587;0.19242807278507634;0.4031578950505508;2.1420951085341606
42;0.9207894735587271;0.19709328966705422;0.42;2.0827264040394833
43;0.935789473809694;0.1768708714685942;0.41052631610318235;1.9062259365382948
44;0.9294736842105263;0.1935236947473727;0.3747368424817136;2.2796338003560117
45;0.9315789472429375;0.19130696306103154;0.44842105263157894;1.9094698122928018
46;0.926052631453464;0.1986643271697195;0.46421052606482255;1.616815615704185
47;0.9365789472429376;0.17973199536925868;0.5284210520041617;1.5904533901967501
48;0.9444736840850428;0.1476252853948819;0.4852631582084455;1.5921749147615936
49;0.9384210527570624;0.1714501573302244;0.5284210531335128;1.452292678983588
50;0.9294736840850428;0.17640302305158817;0.3621052634088617;2.4467998971437153
51;0.9400000001254835;0.1673167386651039;0.4147368420425214;1.9416996486563431
52;0.9421052631578948;0.15162354067752234;0.6178947365911384;1.1922331426018162
53;0.9442105264412729;0.15200003969041925;0.47368421084002443;1.690153344053971
54;0.9452631577692534;0.14477724227466082;0.5115789476821297;1.557494879019888
55;0.9410526315789474;0.166381801202109;0.4315789472429376;1.9667245383011667
56;0.9471052632833782;0.15373210074085938;0.49999999987451654;1.5656501659594084
57;0.9397368422307466;0.14377138766018968;0.3978947370930722;2.3710248314706903
58;0.9494736840850428;0.13893517873789135;0.46000000025096693;2.010326244454635
59;0.9492105263157895;0.13234385378658772;0.5073684210526316;1.632376443461368
60;0.9592105263157895;0.11979364483764297;0.41894736860927784;2.3649779169183027
61;0.9518421052631579;0.13440381267353108;0.3968421052631579;2.0763890507346705
62;0.9510526315789474;0.13901402158564644;0.5442105256883721;1.4360012676841334
63;0.9568421051376744;0.1291751136513133;0.45684210538864134;1.9873674969924124
64;0.9610526315789474;0.12225096560622517;0.5252631573928029;1.6593200400001125
65;0.9547368419797797;0.11416566037033733;0.4663157895991677;1.8458264554174322
66;0.9555263157894737;0.12161399066056076;0.4589473683583109;1.813861729973241
67;0.952631578821885;0.1301332194397324;0.4842105262530477;1.8368591173071611
68;0.9578947367166218;0.11815333138170996;0.5557894736842105;1.5136035653164512
69;0.9594736842105264;0.1154154920852498;0.4747368421052632;1.8941312142422324
70;0.9665789473684211;0.10102758058003689;0.5810526319553978;1.4721061862142462
71;0.9581578948623256;0.11296255115811762;0.43157894736842106;2.416779868477269
72;0.9642105263157895;0.10551625449798609;0.5021052631578947;1.793712329362568
73;0.9613157893482007;0.10539331373807631;0.4621052635343451;1.9259864638981066
74;0.9644736842105263;0.09523784245707487;0.5473684214290819;1.4946576000514784
75;0.9652631578947368;0.09846710044694575;0.4852631578319951;1.9147773843062552
76;0.9639473682955692;0.10069947125880342;0.49368421090276615;1.660537664513839
77;0.9660526317044308;0.09572371600489868;0.49789473696758874;2.026571916780974
78;0.9652631577692534;0.10067052356506649;0.4052631578319951;2.101952858975059
79;0.9681578946113586;0.08706681854630771;0.6115789474939045;1.3599794709055046
80;0.9602631577692534;0.12055544156385095;0.5431578948623256;1.5986959048321372
81;0.9655263157894737;0.10274221465775842;0.5515789473684211;1.535148135486402
82;0.9678947369675888;0.0965999222350748;0.5315789477448715;1.5965098712318821
83;0.9671052631578947;0.08549827886451232;0.5789473684210527;1.3828414751354017
84;0.9755263157894737;0.06962116519871511;0.5231578946741003;1.610378027464214
85;0.9671052630324113;0.09092616082806336;0.5505263157894736;1.4960557824686953
86;0.9713157894736842;0.08013141806580519;0.5263157894736842;1.7759457106339305
87;0.9694736843360098;0.09015455982010616;0.43368421090276615;2.248995627855
88;0.9697368419797797;0.08976819918147827;0.5010526309515301;1.8670350476315147
89;0.9723684210526315;0.08153978114849643;0.5610526315789474;1.4775083438973677
90;0.9697368419797797;0.08551503924358832;0.5705263157894737;1.4575127222663478
91;0.9734210525060955;0.07397612638379399;0.5684210526315789;1.5335491699921457
92;0.972631578821885;0.08203949266162358;0.4957894736214688;1.8231139717603984
93;0.9765789472429376;0.07183391574770212;0.4978947370930722;1.8754440141979016
94;0.973421052631579;0.07189446123610986;0.5547368420425214;1.6752554476888557
95;0.978421052631579;0.06510266882220381;0.5526315791983354;1.6150975405542474
96;0.9760526314534639;0.07079372063279152;0.5000000003764504;2.0300863356339303
97;0.9744736840850429;0.08053646772315627;0.5568421052631579;1.598040290631746
98;0.9747368421052631;0.07299421027106674;0.5505263161659241;1.5931239853407206
99;0.9771052631578947;0.0609687561473172;0.5652631576437699;1.7139811616194875
100;0.9731578947368421;0.08007633177563549;0.5515789474939046;1.6879705441625494
101;0.9765789472429376;0.07146646538749338;0.5568421056396082;1.6145171526858682
102;0.9781578946113586;0.06412017676391099;0.5621052635343451;1.6698654880021748
103;0.9771052631578947;0.07571279051762662;0.5852631578319951;1.5332841095171477
104;0.9792105263157894;0.06271930125885104;0.607368421429082;1.4355980963456003
105;0.9731578947368421;0.07630897812251197;0.5536842102753489;1.7021549975244623
