epoch;acc;loss;val_acc;val_loss
0;0.29342105250609546;2.356385313084251;0.20736842111537332;2.372422106391505
1;0.4471052632206365;1.6364214819356016;0.32000000012548346;2.018197539982043
2;0.5260526315162056;1.403835119699177;0.06000000003137087;2.8189582036670884
3;0.5599999998745165;1.289877919397856;0.20947368446149325;2.338314134196231
4;0.5984210527570624;1.165953016281128;0.06631578950505508;3.1508740415071186
5;0.6318421052631579;1.0873105163323251;0.09684210532589962;2.957821307935213
6;0.6576315789473685;0.9912629385998375;0.12421052637853121;2.9628035997089586
7;0.6926315789473684;0.9025746320423327;0.10842105269432067;3.1516682017476936
8;0.6963157894736842;0.8621090951718782;0.1431578948309547;2.6305377659044766
9;0.7060526315789474;0.8232322280030502;0.1410526317358017;2.9457242077275327
10;0.7165789473684211;0.7663527290444625;0.16421052640990208;3.067230321984542
11;0.7421052630324113;0.6997623721549385;0.19684210535727048;2.8329362904398065
12;0.7657894735587271;0.6582230206539756;0.2799999998745165;2.1476688816672875
13;0.7810526314534639;0.618276117789118;0.26947368433600977;2.1616311610372443
14;0.7855263157894737;0.5956165535826432;0.22526315798884944;2.8075648428264417
15;0.7971052632833782;0.5520455916304338;0.19368421065179925;3.036708552711888
16;0.8060526315789474;0.5229819117094341;0.2084210527570624;2.9957756694994475
17;0.822631578821885;0.5075028706851759;0.2663157896619094;2.6087317963650354
18;0.8302631580202203;0.46110688956160295;0.3010526317044308;2.4147884805578936
19;0.8397368419797797;0.4436291463751542;0.22947368436738064;2.7370256981096768
20;0.8397368419797797;0.43531305626819006;0.2915789472429376;2.3128019368021113
21;0.8452631578947368;0.41300275545371207;0.23789473693621785;3.0055879106019674
22;0.8563157895991677;0.3891935733117555;0.33052631572673197;2.0125813870680958
23;0.8613157895991677;0.38033574888580723;0.29894736829556917;2.263007342187982
24;0.858421052631579;0.367875154159571;0.3263157895991677;2.354370607074938
25;0.8665789474939045;0.3657494408205936;0.36947368408504283;2.100373341409784
26;0.8815789472429376;0.31488414544808235;0.25578947380969397;3.084116991946572
27;0.8744736843360098;0.3331207742816524;0.29157894746253366;2.694044472543817
28;0.8834210525060955;0.310136653122149;0.3452631580515912;2.270399402819182
29;0.8952631578947369;0.2880830730889973;0.29473684223074664;2.513048933430722
30;0.8871052632833782;0.2977973543970208;0.36947368446149326;2.2078337172458045
31;0.8944736843360098;0.28055690319914567;0.44736842136634025;1.8012494772358945
32;0.897368421178115;0.2680491186443128;0.4242105262530477;1.9119376483716464
33;0.9007894735587271;0.2559937836621937;0.29263157907285187;2.4271681795622175
34;0.906578947368421;0.25626136442548353;0.43157894736842106;1.9218538605539421
35;0.9031578947368422;0.2572307048032158;0.35368421077728274;2.3220395519858914
36;0.9071052632833781;0.24413292477005408;0.403157894987809;1.9886635674928363
37;0.9076315789473685;0.2436545878648758;0.350526315946328;2.254055713854338
38;0.9147368419797797;0.23518424357238568;0.35368421068317013;2.4814220528853568
39;0.9107894736842105;0.23076065305032228;0.3189473686092778;2.444291636818334
40;0.9155263159149571;0.2222102404581873;0.26105263167306;2.83382040977478
41;0.9205263156639902;0.21464710599497744;0.31789473677936353;2.597897489447343
42;0.921578947368421;0.20875162320701698;0.4105263157267319;2.0027480677554483
43;0.9171052631578948;0.22580852801862517;0.35894736829556917;2.5368543539549173
44;0.9247368422307466;0.19815787186748104;0.4031578948936964;2.2900638645573665
45;0.9331578947368421;0.18074583081822646;0.42210526303241125;2.1507760590001155
46;0.922368421178115;0.21931659707897588;0.5021052631578947;1.774389339246248
47;0.9178947368421052;0.21854486681913074;0.45263157894736844;1.8464670171235738
48;0.92;0.21043667187816217;0.4105263157267319;1.9011645738702072
49;0.9318421051376744;0.18466460174635838;0.3063157897246511;2.7316268534409374
50;0.9376315789473684;0.16762474839624605;0.502105263095153;1.632939392641971
51;0.934210526190306;0.18306058100963893;0.49157894768212973;1.825718594099346
52;0.9439473684210526;0.15061154090260204;0.47052631610318235;1.7441348256562885
53;0.9426315789473684;0.1564651328011563;0.4747368424189718;2.0251402920170833
54;0.9381578947368421;0.16080418671432295;0.3831578949250673;2.3474297152067485
55;0.9478947368421052;0.14649283500094162;0.4673684213035985;1.91136609780161
56;0.9415789473684211;0.16593814439679447;0.45052631572673196;2.019341517498619
57;0.947631578821885;0.1481351927236507;0.4210526314534639;2.1779253573166697
58;0.9457894735587271;0.1491450659068007;0.5357894739979192;1.6213163320641768
59;0.9476315790728519;0.14936354408138677;0.4336842107772827;2.235075664520264
60;0.9465789474939045;0.14503316320086782;0.32947368408504285;2.808741333108199
61;0.952631578821885;0.13200598414006987;0.4336842104008323;2.131546939046759
62;0.9552631578947368;0.1290414111884801;0.5210526315789473;1.6115224341342325
63;0.9507894736842105;0.13919787337121212;0.40000000025096694;2.479908989354184
64;0.9494736840850428;0.15444663895588173;0.4442105265667564;2.2691630082381398
65;0.9507894735587271;0.13613926098534934;0.6063157898501346;1.2911416016126933
66;0.954210526190306;0.13426668829039523;0.3610526316416891;3.000393369072362
67;0.9605263156639903;0.11752002187465367;0.5610526319553978;1.532500302164178
68;0.9594736843360098;0.11156345865836269;0.4705263160404406;2.1638520531905323
69;0.9660526314534639;0.10009109473542163;0.4957894739979192;1.8949970897875335
70;0.955789473558727;0.1319023810248626;0.4347368424189718;2.194412939172042
71;0.9636842105263158;0.11202901448466276;0.4336842107772827;2.012224485497726
72;0.9560526315789474;0.12558295526002583;0.4852631582084455;1.9386871443296734
73;0.9581578947368421;0.12269128826103712;0.5768421055768665;1.4768134209984227
74;0.9621052632833782;0.10989994135342146;0.5631578950505508;1.5139639442845394
75;0.9615789473684211;0.1155494547713744;0.5157894736214688;1.696642084121704
76;0.9663157895991676;0.11083072593729747;0.5263157894736842;1.8061697382675974
77;0.9613157893482007;0.11152314740968378;0.5189473683583109;1.6926883461600857
78;0.965789473558727;0.10775522293620989;0.5221052634716034;1.685192817386828
79;0.9644736840850429;0.09953726941425549;0.54;1.726591941431949
80;0.9647368421052631;0.09796379716086545;0.48947368452423495;1.9272246973138107
81;0.969210526190306;0.09344919710371055;0.6073684210526316;1.3260059795881574
82;0.9631578947368421;0.10391218530112191;0.5305263157894737;1.7909319466038753
83;0.9610526317044308;0.1141360005736351;0.5294736845242349;1.6275819462224057
84;0.9723684210526315;0.09126621059289104;0.4621052634716034;2.150105361436543
85;0.97;0.08995785923772737;0.47263157932381883;1.9296340957440827
86;0.970789473558727;0.08386162139181244;0.5589473687975031;1.4837529270272507
87;0.965789473558727;0.09420748320849318;0.46736842042521426;1.987277364730835
88;0.9663157894736842;0.0949546323285291;0.5736842109027662;1.4670428165636564
89;0.9639473682955692;0.09337175716695033;0.5242105256883721;1.818410849320261
90;0.9668421051376744;0.10763722512282824;0.5136842102753488;1.758711821405511
91;0.9697368419797797;0.07981098499345152;0.5389473684210526;1.877721377422935
92;0.9665789473684211;0.09058682356029749;0.5136842105263157;1.8341896604236803
93;0.9702631578947368;0.0926445197833604;0.5410526319553978;1.8893228520845111
94;0.9728947367166219;0.0838934301682993;0.4442105265667564;2.228925784763537
95;0.9705263156639902;0.09043089222162962;0.5568421056396082;1.606103065641303
96;0.9794736840850429;0.06658656184120398;0.5757894740606609;1.4976556368878013
97;0.970789473558727;0.0864149631167713;0.5157894736214688;1.9452314502314518
98;0.9757894736842105;0.08136516580652249;0.5810526313279805;1.6658372369565462
99;0.9736842106517992;0.07956214066202703;0.5736842108400244;1.7145778018549869
100;0.9718421051376744;0.08795373600564504;0.5052631578319952;1.8989390177475778
101;0.9710526315789474;0.09093031144063723;0.4821052634088617;2.1617658449474133
102;0.9781578947368421;0.06664235021722945;0.5199999999372583;1.9449110964724892
103;0.9802631580202203;0.05928361721728977;0.5010526315162056;2.052927042308607
104;0.9736842105263158;0.07500522858708313;0.4557894736214688;2.532476305208708
105;0.9763157894736842;0.06835289485360446;0.5263157897246511;2.1103223961278013
106;0.9757894736842105;0.07324640546974383;0.521052631892656;1.9527861233761437
107;0.9765789473684211;0.06895264483596149;0.56;1.7717485568397924
108;0.9744736840850429;0.0732580125684801;0.5421052635343451;1.700201032036229
109;0.9771052630324113;0.06044359700264115;0.5178947368421053;1.8125211479789332
110;0.9750000001254835;0.07671320203495653;0.5010526309515301;1.9982603590111983
111;0.9731578947368421;0.08227572170723425;0.5357894736842105;1.7531177962453741
112;0.9781578947368421;0.0713590617134775;0.4936842104635741;1.9156659839027805
113;0.9744736843360098;0.073255871922562;0.46842105294528763;2.17194943227266
114;0.9773684209271482;0.075188824554023;0.4452631581457038;2.2407321106760127
115;0.978421052631579;0.06096093002412664;0.5421052631578948;1.6765084838867188
116;0.9844736842105263;0.04684553381349695;0.5157894736842106;1.8910647116209331
117;0.9786842105263158;0.060192794113076833;0.5294736842105263;1.863987499036287
118;0.9797368419797797;0.06138957920043092;0.5189473687347613;1.688793219516152
119;0.9797368419797797;0.05505371811946756;0.5431578951132925;1.9010319840280634
120;0.9742105263157895;0.07860529292668951;0.5263157897873929;1.7467599502362703
121;0.9765789474939045;0.08333383775071095;0.5021052635343451;2.0379708054191186
122;0.9776315790728519;0.05869178786089546;0.5589473687975031;1.616758387214259
123;0.9815789473684211;0.06043225790030862;0.5494736842105263;1.6386824858816047
